Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
48,1712403022943,06/04/2024 11:30:22,1712406622943,1,06/04/2024 13:30:22,139619,19,task-98zo,,36792907,BLIND,10848462,,complete,,66112a955d4f9f30f20c9680,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1437x715,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,898,883,898,898,883,898,1,898,0,0,,Click Response,RightOption,3,object-86,1e-2,_,70,1e-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,,,,WAN,WUNG,,48,64
49,1712403023714,06/04/2024 11:30:23,1712406623714,1,06/04/2024 13:30:23,139619,19,task-98zo,,36792907,BLIND,10848462,,complete,,66112a955d4f9f30f20c9680,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1437x715,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,787,783,787,787,783,787,0,787,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,48,65
50,1712403024786,06/04/2024 11:30:24,1712406624786,1,06/04/2024 13:30:24,139619,19,task-98zo,,36792907,BLIND,10848462,,complete,,66112a955d4f9f30f20c9680,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1437x715,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,48,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,1077,1067,1077,1077,1067,1077,1,1077,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,49,66
51,1712403024787,06/04/2024 11:30:24,1712406624787,1,06/04/2024 13:30:24,139619,19,task-98zo,,36792907,BLIND,10848462,,complete,,66112a955d4f9f30f20c9680,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1437x715,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712406120308,06/04/2024 12:22:00,1712409720308,1,06/04/2024 14:22:00,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712406128137,06/04/2024 12:22:08,1712409728137,1,06/04/2024 14:22:08,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,7830.98,7827.6,7830.98,7830.98,7827.6,7830.98,1,7830.98,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,,18,18
3,1712406141766,06/04/2024 12:22:21,1712409741766,1,06/04/2024 14:22:21,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,1,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,13633.38,13621.76,13633.38,13633.38,13621.76,13633.38,1,13633.38,0,0,,Click Response,RightOption,3,object-86,1e-2,_,28,1e-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,19,19
4,1712406153612,06/04/2024 12:22:33,1712409753612,1,06/04/2024 14:22:33,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,2,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WIM.png,11857.619999999999,11853.819999999996,11857.619999999999,11857.619999999999,11853.819999999996,11857.619999999999,0,11857.619999999999,0,0,,Click Response,RightOption,3,object-86,1e-2,_,27,1e-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,19,20
5,1712406162089,06/04/2024 12:22:42,1712409762089,1,06/04/2024 14:22:42,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,3,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WUNG.png,8480.800000000003,8465.060000000005,8480.800000000003,8480.800000000003,8465.060000000005,8480.800000000003,0,8480.800000000003,0,0,,Click Response,RightOption,3,object-86,1e-2,_,25,1e-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,19,21
6,1712406168913,06/04/2024 12:22:48,1712409768913,1,06/04/2024 14:22:48,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,4,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,6838.739999999998,6828.439999999995,6838.739999999998,6838.739999999998,6828.439999999995,6838.739999999998,1,6838.739999999998,0,0,,Click Response,RightOption,3,object-86,1e-2,_,26,1e-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,20,22
7,1712406180187,06/04/2024 12:23:00,1712409780187,1,06/04/2024 14:23:00,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,5,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,11284.300000000003,11267.840000000004,11284.300000000003,11284.300000000003,11267.840000000004,11284.300000000003,0,11284.300000000003,0,0,,Click Response,RightOption,3,object-86,1e-2,_,29,1e-2_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,20,23
8,1712406191853,06/04/2024 12:23:11,1712409791853,1,06/04/2024 14:23:11,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,6,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WAN.png,11682.46,11670.239999999998,11682.46,11682.46,11670.239999999998,11682.46,0,11682.46,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,32,1e-2_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WAN,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,20,24
9,1712406202074,06/04/2024 12:23:22,1712409802074,1,06/04/2024 14:23:22,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,7,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,10233.000000000015,10216.320000000007,10233.000000000015,10233.000000000015,10216.320000000007,10233.000000000015,1,10233.000000000015,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,31,1e-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,21,25
10,1712406208704,06/04/2024 12:23:28,1712409808704,1,06/04/2024 14:23:28,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,8,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,6646.899999999994,6645.679999999993,6646.899999999994,6646.899999999994,6645.679999999993,6646.899999999994,1,6646.899999999994,0,0,,Click Response,RightOption,3,object-86,1e-2,_,30,1e-2_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,22,26
11,1712406216210,06/04/2024 12:23:36,1712409816210,1,06/04/2024 14:23:36,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,9,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,7507.220000000001,7494.119999999995,7507.220000000001,7507.220000000001,7494.119999999995,7507.220000000001,1,7507.220000000001,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,34,1e-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,,,,WUNG,WAN,,23,27
12,1712406221218,06/04/2024 12:23:41,1712409821218,1,06/04/2024 14:23:41,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,10,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,5022.100000000006,5008.540000000008,5022.100000000006,5022.100000000006,5008.540000000008,5022.100000000006,1,5022.100000000006,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,36,1e-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,,WUNG,WIM,WIM,WUNG,,24,28
13,1712406226415,06/04/2024 12:23:46,1712409826415,1,06/04/2024 14:23:46,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,11,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,5208.719999999987,5192.039999999994,5208.719999999987,5208.719999999987,5192.039999999994,5208.719999999987,1,5208.719999999987,0,0,,Click Response,RightOption,3,object-86,1e-2,_,35,1e-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,25,29
14,1712406232136,06/04/2024 12:23:52,1712409832136,1,06/04/2024 14:23:52,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WUNG.png,5738.520000000004,5727.5,5738.520000000004,5738.520000000004,5727.5,5738.520000000004,0,5738.520000000004,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,33,1e-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,25,30
15,1712406239236,06/04/2024 12:23:59,1712409839236,1,06/04/2024 14:23:59,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,13,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,7110.619999999995,7093.940000000002,7110.619999999995,7110.619999999995,7093.940000000002,7110.619999999995,1,7110.619999999995,0,0,,Click Response,RightOption,3,object-86,1e-2,_,37,1e-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,WAN,WUNG,WIM,WAN,,26,31
16,1712406244450,06/04/2024 12:24:04,1712409844450,1,06/04/2024 14:24:04,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,14,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,5232.080000000002,5225.479999999996,5232.080000000002,5232.080000000002,5225.479999999996,5232.080000000002,1,5232.080000000002,0,0,,Click Response,RightOption,3,object-86,1e-2,_,39,1e-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,27,32
17,1712406248633,06/04/2024 12:24:08,1712409848633,1,06/04/2024 14:24:08,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,15,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,4189.600000000006,4174.320000000007,4189.600000000006,4189.600000000006,4174.320000000007,4189.600000000006,1,4189.600000000006,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,38,1e-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,,WIM,WAN,WUNG,WIM,,28,33
18,1712406257666,06/04/2024 12:24:17,1712409857666,1,06/04/2024 14:24:17,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,16,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,9046.279999999999,9032.200000000012,9046.279999999999,9046.279999999999,9032.200000000012,9046.279999999999,0,9046.279999999999,0,0,,Click Response,RightOption,3,object-86,1e-2,_,40,1e-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,,WUNG,WAN,WIM,WAN,,28,34
19,1712406261872,06/04/2024 12:24:21,1712409861872,1,06/04/2024 14:24:21,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,17,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,4222.079999999987,4206.079999999987,4222.079999999987,4222.079999999987,4206.079999999987,4222.079999999987,1,4222.079999999987,0,0,,Click Response,RightOption,3,object-86,1e-2,_,42,1e-2_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WAN,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,,WIM,WUNG,WAN,WUNG,,29,35
20,1712406267084,06/04/2024 12:24:27,1712409867084,1,06/04/2024 14:24:27,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,18,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,5228,5226.540000000008,5228,5228,5226.540000000008,5228,0,5228,0,0,,Click Response,RightOption,3,object-86,1e-2,_,41,1e-2_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,,WAN,WIM,WAN,WUNG,,29,36
21,1712406277518,06/04/2024 12:24:37,1712409877518,1,06/04/2024 14:24:37,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,19,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WIM.png,10433.49999999997,10416.819999999978,10433.49999999997,10433.49999999997,10416.819999999978,10433.49999999997,0,10433.49999999997,0,0,,Click Response,RightOption,3,object-86,1e-2,_,43,1e-2_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,,,,WAN,WIM,,29,37
22,1712406282564,06/04/2024 12:24:42,1712409882564,1,06/04/2024 14:24:42,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,20,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,5063.640000000014,5058.880000000005,5063.640000000014,5063.640000000014,5058.880000000005,5063.640000000014,1,5063.640000000014,0,0,,Click Response,RightOption,3,object-86,1e-2,_,44,1e-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WIM,,30,38
23,1712406287980,06/04/2024 12:24:47,1712409887980,1,06/04/2024 14:24:47,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,21,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,5421.760000000009,5408.74000000002,5421.760000000009,5421.760000000009,5408.74000000002,5421.760000000009,1,5421.760000000009,0,0,,Click Response,RightOption,3,object-86,1e-2,_,48,1e-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WIM,,31,39
24,1712406294495,06/04/2024 12:24:54,1712409894495,1,06/04/2024 14:24:54,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,22,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,6526.0199999999895,6510.099999999977,6526.0199999999895,6526.0199999999895,6510.099999999977,6526.0199999999895,1,6526.0199999999895,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,47,1e-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,32,40
25,1712406304668,06/04/2024 12:25:04,1712409904668,1,06/04/2024 14:25:04,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,23,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,10189.920000000013,10185.200000000012,10189.920000000013,10189.920000000013,10185.200000000012,10189.920000000013,1,10189.920000000013,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,45,1e-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,33,41
26,1712406310259,06/04/2024 12:25:10,1712409910259,1,06/04/2024 14:25:10,139619,19,task-98zo,,36793637,BLIND,10848708,,complete,,661137f3c8caaa823d0d06fa,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,24,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,5596.720000000001,5592.220000000001,5596.720000000001,5596.720000000001,5592.220000000001,5596.720000000001,1,5596.720000000001,0,0,,Click Response,RightOption,3,object-86,1e-2,_,46,1e-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,,,,WIM,WUNG,,34,42
