Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
73,1712311197045,05/04/2024 09:59:57,1712314797045,1,05/04/2024 11:59:57,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,22,Training02,TrainingB,2yfdu9,2,response,,4494.600000011909,4481.799999999988,4494.600000011909,4494.600000011909,4481.799999999988,4494.600000011909,1,4494.600000011909,0,0,,Click Response,Option B,5,object-246,1i-2,_,23,1i-2_23,6,Training02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,FICH,WAN,20_PULLSWORD_FICH_WAN.png,,FICH WAN,28_GALLEONS_ASK.png,28_GALLEONS_DOTS.png,FICH WAN,ZETH WAN,FICH WAN,ZETH WAN,28_GALLEONS_ZETH_WAN.png,,ZETH WAN,,,,
74,1712311197845,05/04/2024 09:59:57,1712314797845,1,05/04/2024 11:59:57,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,22,Training02,TrainingC,1ouhhw,3,continue,,812.1999999880791,800.0999999999767,812.1999999880791,812.1999999880791,800.0999999999767,812.1999999880791,1,812.1999999880791,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,23,1i-2_23,6,Training02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,FICH,WAN,20_PULLSWORD_FICH_WAN.png,,FICH WAN,28_GALLEONS_ASK.png,28_GALLEONS_DOTS.png,FICH WAN,ZETH WAN,FICH WAN,ZETH WAN,28_GALLEONS_ZETH_WAN.png,,ZETH WAN,,,,
75,1712311205477,05/04/2024 10:00:05,1712314805477,1,05/04/2024 12:00:05,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,23,Training02,TrainingA,34efq7,1,response,RUSP WIM,6197.5,7630.300000000047,7644.200000011944,6197.5,7630.300000000047,7644.200000011944,1,6197.5,1446.7000000119442,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,21,1i-2_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,RUSP,WIM,39_STOPHAGRID_RUSP_WIM.png,,RUSP WIM,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,WOUX WUNG,RUSP WIM,RUSP WIM,WOUX WUNG,14_MUNGOS_WOUX_WUNG.png,WOUX WUNG,,,,,
76,1712311212370,05/04/2024 10:00:12,1712314812370,1,05/04/2024 12:00:12,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,23,Training02,TrainingB,2yfdu9,2,response,,6907.099999999977,6897.799999999988,6907.099999999977,6907.099999999977,6897.799999999988,6907.099999999977,1,6907.099999999977,0,0,,Click Response,Option A,4,object-245,1i-2,_,21,1i-2_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,RUSP,WIM,39_STOPHAGRID_RUSP_WIM.png,,RUSP WIM,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,WOUX WUNG,RUSP WIM,RUSP WIM,WOUX WUNG,14_MUNGOS_WOUX_WUNG.png,WOUX WUNG,,,,,
77,1712311213055,05/04/2024 10:00:13,1712314813055,1,05/04/2024 12:00:13,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,23,Training02,TrainingC,1ouhhw,3,continue,,694.6000000119093,682.8999999999651,694.6000000119093,694.6000000119093,682.8999999999651,694.6000000119093,1,694.6000000119093,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,21,1i-2_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,RUSP,WIM,39_STOPHAGRID_RUSP_WIM.png,,RUSP WIM,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,WOUX WUNG,RUSP WIM,RUSP WIM,WOUX WUNG,14_MUNGOS_WOUX_WUNG.png,WOUX WUNG,,,,,
78,1712311218283,05/04/2024 10:00:18,1712314818283,1,05/04/2024 12:00:18,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,24,Training02,TrainingA,34efq7,1,response,ZETH WAN,3332.4000000000233,5231.600000000035,5239.299999976181,3332.4000000000233,5231.600000000035,5239.299999976181,1,3332.4000000000233,1906.8999999761581,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,22,1i-2_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WAN,26_ERISED_ZETH_WAN.png,,ZETH WAN,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,FICH WAN,ZETH WAN,ZETH WAN,FICH WAN,18_LIVEGODRIC_FICH_WAN.png,FICH WAN,,,,,
79,1712311221614,05/04/2024 10:00:21,1712314821614,1,05/04/2024 12:00:21,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,24,Training02,TrainingB,2yfdu9,2,response,,3338.6000000119093,3332.5999999999767,3338.6000000119093,3338.6000000119093,3332.5999999999767,3338.6000000119093,1,3338.6000000119093,0,0,,Click Response,Option A,4,object-245,1i-2,_,22,1i-2_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WAN,26_ERISED_ZETH_WAN.png,,ZETH WAN,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,FICH WAN,ZETH WAN,ZETH WAN,FICH WAN,18_LIVEGODRIC_FICH_WAN.png,FICH WAN,,,,,
80,1712311222937,05/04/2024 10:00:22,1712314822937,1,05/04/2024 12:00:22,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,24,Training02,TrainingC,1ouhhw,3,continue,,1329.7000000000116,1315.7999999999884,1329.7000000000116,1329.7000000000116,1315.7999999999884,1329.7000000000116,1,1329.7000000000116,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,22,1i-2_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WAN,26_ERISED_ZETH_WAN.png,,ZETH WAN,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,FICH WAN,ZETH WAN,ZETH WAN,FICH WAN,18_LIVEGODRIC_FICH_WAN.png,FICH WAN,,,,,
81,1712311222946,05/04/2024 10:00:22,1712314822946,1,05/04/2024 12:00:22,139619,19,task-kgvj,,36765984,BLIND,10840205,,complete,,660fc729226c896cc77d372e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x738,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712311083972,05/04/2024 09:58:03,1712314683972,1,05/04/2024 11:58:03,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712311087958,05/04/2024 09:58:07,1712314687958,1,05/04/2024 11:58:07,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 5,4xnmv6,1,continue,,3820,3815,3820,3820,3815,3820,1,3820,0,0,,Click To Continue,Continue Button,4,object-285,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
3,1712311087960,05/04/2024 09:58:07,1712314687960,1,05/04/2024 11:58:07,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 5,4xnmv6,1,response,Accio!,3098,3815,3821,3098,3815,3821,1,3098,723,0,,Dropdown,Dropdown5,3,object-284,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
4,1712311091707,05/04/2024 09:58:11,1712314691707,1,05/04/2024 11:58:11,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 6,wf497f,2,continue,,3754,3750,3754,3754,3750,3754,1,3754,0,0,,Click To Continue,Continue Button,4,object-292,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
5,1712311091708,05/04/2024 09:58:11,1712314691708,1,05/04/2024 11:58:11,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 6,wf497f,2,response,The Invisibility Cloak,3416,3750,3755,3416,3750,3755,1,3416,339,0,,Dropdown,Dropdown6,3,object-291,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
6,1712311094541,05/04/2024 09:58:14,1712314694541,1,05/04/2024 11:58:14,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Instructions01,plcrvy,3,continue,,2838,2833,2838,2838,2833,2838,1,2838,0,0,,Click To Continue,Continue Button,3,object-297,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
7,1712311105975,05/04/2024 09:58:25,1712314705975,1,05/04/2024 11:58:25,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Instructions 02,q3gk2e,4,continue,,11439,11435,11439,11439,11435,11439,1,11439,0,0,,Click To Continue,Continue Button,2,object-75,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
8,1712311135912,05/04/2024 09:58:55,1712314735912,1,05/04/2024 11:58:55,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Instructions 03,gxa3vr,5,continue,,29939,29935,29939,29939,29935,29939,1,29939,0,0,,Click To Continue,Continue Button,1,object-165,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
9,1712311146282,05/04/2024 09:59:06,1712314746282,1,05/04/2024 11:59:06,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Training02,TrainingA,34efq7,1,response,RUSP WIM,5817,10368,10374.000000000007,5817,10368,10374.000000000007,1,5817,4557.000000000007,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
10,1712311152164,05/04/2024 09:59:12,1712314752164,1,05/04/2024 11:59:12,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Training02,TrainingB,2yfdu9,2,response,,5888,5883,5888,5888,5883,5888,1,5888,0,0,,Click Response,Option B,5,object-246,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
11,1712311153497,05/04/2024 09:59:13,1712314753497,1,05/04/2024 11:59:13,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Training02,TrainingC,1ouhhw,3,continue,,1338,1334,1338,1338,1334,1338,1,1338,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
12,1712311163433,05/04/2024 09:59:23,1712314763433,1,05/04/2024 11:59:23,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,2,Training02,TrainingA,34efq7,1,response,WOUX WUNG,2883,9934,9940.000000000015,2883,9934,9940.000000000015,1,2883,7057.000000000015,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
13,1712311170431,05/04/2024 09:59:30,1712314770431,1,05/04/2024 11:59:30,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,2,Training02,TrainingB,2yfdu9,2,response,,7004,7000,7004,7004,7000,7004,1,7004,0,0,,Click Response,Option A,4,object-245,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
14,1712311174198,05/04/2024 09:59:34,1712314774198,1,05/04/2024 11:59:34,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,2,Training02,TrainingC,1ouhhw,3,continue,,3771.0000000000146,3767,3771.0000000000146,3771.0000000000146,3767,3771.0000000000146,1,3771.0000000000146,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,04,1i-2_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,WOUX,WUNG,35_PROPHET_WOUX_WUNG.png,,WOUX WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,WOUX WUNG,FICH WAN,WOUX WUNG,FICH WAN,40_BURYSNAPE_FICH_WAN.png,,FICH WAN,,,,
15,1712311181705,05/04/2024 09:59:41,1712314781705,1,05/04/2024 11:59:41,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,3,Training02,TrainingA,34efq7,1,response,ZETH WAN,1534,7501,7510.000000000015,1534,7501,7510.000000000015,1,1534,5976.000000000015,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,02,1i-2_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WAN,40_BURYSNAPE_ZETH_WAN.png,,ZETH WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,WOUX WUNG,ZETH WAN,ZETH WAN,WOUX WUNG,20_PULLSWORD_WOUX_WUNG.png,WOUX WUNG,,,,,
16,1712311190651,05/04/2024 09:59:50,1712314790651,1,05/04/2024 11:59:50,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,3,Training02,TrainingB,2yfdu9,2,response,,8955,8950,8955,8955,8950,8955,1,8955,0,0,,Click Response,Option B,5,object-246,1i-2,_,02,1i-2_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WAN,40_BURYSNAPE_ZETH_WAN.png,,ZETH WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,WOUX WUNG,ZETH WAN,ZETH WAN,WOUX WUNG,20_PULLSWORD_WOUX_WUNG.png,WOUX WUNG,,,,,
17,1712311196452,05/04/2024 09:59:56,1712314796452,1,05/04/2024 11:59:56,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,3,Training02,TrainingC,1ouhhw,3,continue,,5806.000000000015,5801,5806.000000000015,5806.000000000015,5801,5806.000000000015,1,5806.000000000015,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,02,1i-2_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,ZETH,WAN,40_BURYSNAPE_ZETH_WAN.png,,ZETH WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,WOUX WUNG,ZETH WAN,ZETH WAN,WOUX WUNG,20_PULLSWORD_WOUX_WUNG.png,WOUX WUNG,,,,,
18,1712311204553,05/04/2024 10:00:04,1712314804553,1,05/04/2024 12:00:04,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,4,Training02,TrainingA,34efq7,1,response,FICH WAN,1733,8100,8106.000000000015,1733,8100,8106.000000000015,1,1733,6373.000000000015,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
19,1712311213336,05/04/2024 10:00:13,1712314813336,1,05/04/2024 12:00:13,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,4,Training02,TrainingB,2yfdu9,2,response,,8788,8784,8788,8788,8784,8788,1,8788,0,0,,Click Response,Option A,4,object-245,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
20,1712311214636,05/04/2024 10:00:14,1712314814636,1,05/04/2024 12:00:14,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,4,Training02,TrainingC,1ouhhw,3,continue,,1304.000000000029,1300,1304.000000000029,1304.000000000029,1300,1304.000000000029,1,1304.000000000029,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
21,1712311230423,05/04/2024 10:00:30,1712314830423,1,05/04/2024 12:00:30,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,5,Training02,TrainingA,34efq7,1,response,RUSP WIM,1784,15784,15791,1784,15784,15791,1,1784,14007,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
22,1712311233788,05/04/2024 10:00:33,1712314833788,1,05/04/2024 12:00:33,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,5,Training02,TrainingB,2yfdu9,2,response,,3372,3368,3372,3372,3368,3372,1,3372,0,0,,Click Response,Option B,5,object-246,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
23,1712311236172,05/04/2024 10:00:36,1712314836172,1,05/04/2024 12:00:36,139619,19,task-kgvj,,36766144,BLIND,10840275,,complete,,660fc9688e33ef53629dad53,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4.1,1440x900,1440x820,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,5,Training02,TrainingC,1ouhhw,3,continue,,2387,2382,2387,2387,2382,2387,1,2387,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,05,1i-2_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,RUSP,WIM,18_LIVEGODRIC_RUSP_WIM.png,,RUSP WIM,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,RUSP WIM,FICH WAN,RUSP WIM,FICH WAN,07_AZKABAN_FICH_WAN.png,,FICH WAN,,,,
