Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
4,1712400126575,06/04/2024 10:42:06,1712403726575,1,06/04/2024 12:42:06,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,7736.799999976158,7732.799999999999,7736.799999976158,7736.799999976158,7732.799999999999,7736.799999976158,0,7736.799999976158,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712400126578,06/04/2024 10:42:06,1712403726578,1,06/04/2024 12:42:06,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,7015.699999999999,7732.799999999999,7739.200000071525,7015.699999999999,7732.799999999999,7739.200000071525,1,7015.699999999999,723.5000000715263,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712400177537,06/04/2024 10:42:57,1712403777537,1,06/04/2024 12:42:57,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,Hermione,45565.7,50948.6,50964.799999999996,45565.7,50948.6,50964.799999999996,1,45565.7,5399.0999999999985,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712400190598,06/04/2024 10:43:10,1712403790598,1,06/04/2024 12:43:10,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,Snape,11833.5,13066.5,13077.600000023842,11833.5,13066.5,13077.600000023842,1,11833.5,1244.1000000238419,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712400201130,06/04/2024 10:43:21,1712403801130,1,06/04/2024 12:43:21,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,Harry,9233.5,10533.300000000003,10543.200000047684,9233.5,10533.300000000003,10543.200000047684,1,9233.5,1309.7000000476837,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712400224144,06/04/2024 10:43:44,1712403824144,1,06/04/2024 12:43:44,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,Dumbledore,17200.09999999999,23016.199999999997,23023.699999999997,17200.09999999999,23016.199999999997,23023.699999999997,1,17200.09999999999,5823.600000000006,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712400225609,06/04/2024 10:43:45,1712403825609,1,06/04/2024 12:43:45,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1471.8000000715256,1467.5,1471.8000000715256,1471.8000000715256,1467.5,1471.8000000715256,1,1471.8000000715256,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712400225609,06/04/2024 10:43:45,1712403825609,1,06/04/2024 12:43:45,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712401012180,06/04/2024 10:56:52,1712404612180,1,06/04/2024 12:56:52,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712401017688,06/04/2024 10:56:57,1712404617688,1,06/04/2024 12:56:57,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5540.219999999999,5523.5199999999995,5540.219999999999,5540.219999999999,5523.5199999999995,5540.219999999999,0,5540.219999999999,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712401017691,06/04/2024 10:56:57,1712404617691,1,06/04/2024 12:56:57,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4059.5199999999995,5523.5199999999995,5540.219999999999,4059.5199999999995,5523.5199999999995,5540.219999999999,1,4059.5199999999995,1480.6999999999998,0,,Dropdown,Dropdown,4,object-10,End,
4,1712401028112,06/04/2024 10:57:08,1712404628112,1,06/04/2024 12:57:08,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,10448.600000000002,10432,10448.600000000002,10448.600000000002,10432,10448.600000000002,0,10448.600000000002,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712401028121,06/04/2024 10:57:08,1712404628121,1,06/04/2024 12:57:08,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,9234,10432,10448.600000000002,9234,10432,10448.600000000002,1,9234,1214.6000000000022,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712401035991,06/04/2024 10:57:15,1712404635991,1,06/04/2024 12:57:15,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,not sure,5789.5,7869.299999999999,7886,5789.5,7869.299999999999,7886,1,5789.5,2096.5,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712401039222,06/04/2024 10:57:19,1712404639222,1,06/04/2024 12:57:19,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,not sure,1364.0999999999985,3244.9000000000015,3259.3000000002794,1364.0999999999985,3244.9000000000015,3259.3000000002794,1,1364.0999999999985,1895.2000000002809,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712401042947,06/04/2024 10:57:22,1712404642947,1,06/04/2024 12:57:22,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,not sure,1480.199999999997,3726.5999999999985,3739.900000000278,1480.199999999997,3726.5999999999985,3739.900000000278,1,1480.199999999997,2259.700000000281,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712401046498,06/04/2024 10:57:26,1712404646498,1,06/04/2024 12:57:26,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,not sure,1497,3543.5,3560.199999999997,1497,3543.5,3560.199999999997,1,1497,2063.199999999997,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712401049293,06/04/2024 10:57:29,1712404649293,1,06/04/2024 12:57:29,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2815.3000000002794,2812.4000000000015,2815.3000000002794,2815.3000000002794,2812.4000000000015,2815.3000000002794,1,2815.3000000002794,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712401049309,06/04/2024 10:57:29,1712404649309,1,06/04/2024 12:57:29,139619,19,task-77zz,,36792350,BLIND,10848400,,complete,,661126aa48f8dfceada76a1f,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1517x852,1517x717,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712401635481,06/04/2024 11:07:15,1712405235481,1,06/04/2024 13:07:15,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712401645939,06/04/2024 11:07:25,1712405245939,1,06/04/2024 13:07:25,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,10469.922000000186,10455.122,10469.922000000186,10469.922000000186,10455.122,10469.922000000186,0,10469.922000000186,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712401645953,06/04/2024 11:07:25,1712405245953,1,06/04/2024 13:07:25,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4194.621999999999,10455.122,10471.821999999998,4194.621999999999,10455.122,10471.821999999998,1,4194.621999999999,6277.199999999999,0,,Dropdown,Dropdown,4,object-10,End,
4,1712401654330,06/04/2024 11:07:34,1712405254330,1,06/04/2024 13:07:34,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,8406.700000000093,8391.500000000002,8406.700000000093,8406.700000000093,8391.500000000002,8406.700000000093,0,8406.700000000093,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712401654331,06/04/2024 11:07:34,1712405254331,1,06/04/2024 13:07:34,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,7758.9,8391.500000000002,8407.800000000187,7758.9,8391.500000000002,8407.800000000187,1,7758.9,648.900000000187,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712401662715,06/04/2024 11:07:42,1712405262715,1,06/04/2024 13:07:42,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,I,6909.899999999998,8391.8,8400.500000000138,6909.899999999998,8391.8,8400.500000000138,1,6909.899999999998,1490.6000000001404,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712401666605,06/04/2024 11:07:46,1712405266605,1,06/04/2024 13:07:46,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,THEY,2014.5,3896.100000000002,3898.2999999999993,2014.5,3896.100000000002,3898.2999999999993,1,2014.5,1883.7999999999993,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712401669182,06/04/2024 11:07:49,1712405269182,1,06/04/2024 13:07:49,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,YOU,1465.199999999997,2564.0999999999985,2579.100000000137,1465.199999999997,2564.0999999999985,2579.100000000137,1,1465.199999999997,1113.9000000001397,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712401673047,06/04/2024 11:07:53,1712405273047,1,06/04/2024 13:07:53,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,THEM,2347.699999999997,3862.9000000000015,3879.5000000000073,2347.699999999997,3862.9000000000015,3879.5000000000073,1,2347.699999999997,1531.8000000000102,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712401674709,06/04/2024 11:07:54,1712405274709,1,06/04/2024 13:07:54,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1679.6000000001368,1665,1679.6000000001368,1679.6000000001368,1665,1679.6000000001368,1,1679.6000000001368,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712401674711,06/04/2024 11:07:54,1712405274711,1,06/04/2024 13:07:54,139619,19,task-77zz,,36792528,BLIND,10848433,,complete,,661128b4c244c844edc5eac7,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712402172996,06/04/2024 11:16:12,1712405772996,1,06/04/2024 13:16:12,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712402177687,06/04/2024 11:16:17,1712405777687,1,06/04/2024 13:16:17,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,4700.034000004471,4691.634,4700.034000004471,4700.034000004471,4691.634,4700.034000004471,0,4700.034000004471,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712402177687,06/04/2024 11:16:17,1712405777687,1,06/04/2024 13:16:17,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4399.034000000001,4691.634,4700.7339999999995,4399.034000000001,4691.634,4700.7339999999995,1,4399.034000000001,301.6999999999989,0,,Dropdown,Dropdown,4,object-10,End,
4,1712402187118,06/04/2024 11:16:27,1712405787118,1,06/04/2024 13:16:27,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,9440.00000000596,9432.5,9440.00000000596,9440.00000000596,9432.5,9440.00000000596,0,9440.00000000596,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712402187120,06/04/2024 11:16:27,1712405787120,1,06/04/2024 13:16:27,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,9099.9,9432.5,9440.1,9099.9,9432.5,9440.1,1,9099.9,340.2000000000007,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712402198070,06/04/2024 11:16:38,1712405798070,1,06/04/2024 13:16:38,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,INCLUDING ME,8275.699999999999,10950.699999999999,10959.099999999997,8275.699999999999,10950.699999999999,10959.099999999997,1,8275.699999999999,2683.399999999998,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712402207327,06/04/2024 11:16:47,1712405807327,1,06/04/2024 13:16:47,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,OTHERS,7716.9000000000015,9258.5,9266.300000005962,7716.9000000000015,9258.5,9266.300000005962,1,7716.9000000000015,1549.4000000059605,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712402212465,06/04/2024 11:16:52,1712405812465,1,06/04/2024 13:16:52,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,YOU,2958.4000000000015,5141.5999999999985,5146.100000002982,2958.4000000000015,5141.5999999999985,5146.100000002982,1,2958.4000000000015,2187.7000000029802,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712402227100,06/04/2024 11:17:07,1712405827100,1,06/04/2024 13:17:07,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,US AND THEM,10066.700000000004,14633.300000000003,14639.200000005963,10066.700000000004,14633.300000000003,14639.200000005963,1,10066.700000000004,4572.500000005959,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712402229375,06/04/2024 11:17:09,1712405829375,1,06/04/2024 13:17:09,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2281.4000000059605,2275.5,2281.4000000059605,2281.4000000059605,2275.5,2281.4000000059605,1,2281.4000000059605,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712402229376,06/04/2024 11:17:09,1712405829376,1,06/04/2024 13:17:09,139619,19,task-77zz,,36792760,BLIND,10848458,,complete,,66112a73422e0ff35144df5f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x771,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712403773699,06/04/2024 11:42:53,1712407373699,1,06/04/2024 13:42:53,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712403779379,06/04/2024 11:42:59,1712407379379,1,06/04/2024 13:42:59,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5695.641999994039,5686.441999999999,5695.641999994039,5695.641999994039,5686.441999999999,5695.641999994039,0,5695.641999994039,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712403779380,06/04/2024 11:42:59,1712407379380,1,06/04/2024 13:42:59,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,5103.441999999999,5686.441999999999,5696.7419999880785,5103.441999999999,5686.441999999999,5696.7419999880785,1,5103.441999999999,593.2999999880794,0,,Dropdown,Dropdown,4,object-10,End,
4,1712403786368,06/04/2024 11:43:06,1712407386368,1,06/04/2024 13:43:06,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,6998.69999999404,6983.700000000001,6998.69999999404,6998.69999999404,6983.700000000001,6998.69999999404,0,6998.69999999404,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712403786371,06/04/2024 11:43:06,1712407386371,1,06/04/2024 13:43:06,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,6534.700000000001,6983.700000000001,7000.4000000000015,6534.700000000001,6983.700000000001,7000.4000000000015,1,6534.700000000001,465.7000000000007,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712403793319,06/04/2024 11:43:13,1712407393319,1,06/04/2024 13:43:13,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,ME,4356.4,6949.300000000001,6965.000000000002,4356.4,6949.300000000001,6965.000000000002,1,4356.4,2608.600000000002,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712403796677,06/04/2024 11:43:16,1712407396677,1,06/04/2024 13:43:16,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,YOU,2328,3359.699999999997,3374.499999991058,2328,3359.699999999997,3374.499999991058,1,2328,1046.4999999910578,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712403801881,06/04/2024 11:43:21,1712407401881,1,06/04/2024 13:43:21,139619,19,task-77zz,,36793114,BLIND,10848541,,complete,,66112dfbbec84a4029f609b2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1280x713,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,US,3275.600000000002,5204.300000000003,5219.5999999880805,3275.600000000002,5204.300000000003,5219.5999999880805,1,3275.600000000002,1943.9999999880783,0,,Single Text Entry,Woux Response,2,object-33,End,
