Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
10,1703010814990,19/12/2023 18:33:34,1703010814990,0,19/12/2023 18:33:34,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,8,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,3121.1999999642358,3115.5999999999985,3121.1999999642358,3121.1999999642358,3115.5999999999985,3121.1999999642358,1,3121.1999999642358,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,31,1e-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,23,26
11,1703010817805,19/12/2023 18:33:37,1703010817805,0,19/12/2023 18:33:37,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,9,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,2821.5,2815.699999999997,2821.5,2821.5,2815.699999999997,2821.5,0,2821.5,0,0,,Click Response,RightOption,3,object-86,1e-2,_,34,1e-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,,,,WUNG,WAN,,23,27
12,1703010822662,19/12/2023 18:33:42,1703010822662,0,19/12/2023 18:33:42,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,10,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,4862.499999988082,4848.300000000003,4862.499999988082,4862.499999988082,4848.300000000003,4862.499999988082,1,4862.499999988082,0,0,,Click Response,RightOption,3,object-86,1e-2,_,35,1e-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,24,28
13,1703010824950,19/12/2023 18:33:44,1703010824950,0,19/12/2023 18:33:44,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,11,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,2301.800000011921,2299.199999999997,2301.800000011921,2301.800000011921,2299.199999999997,2301.800000011921,0,2301.800000011921,0,0,,Click Response,RightOption,3,object-86,1e-2,_,36,1e-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,,WUNG,WIM,WIM,WUNG,,24,29
14,1703010828230,19/12/2023 18:33:48,1703010828230,0,19/12/2023 18:33:48,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,3283.100000011924,3282,3283.100000011924,3283.100000011924,3282,3283.100000011924,1,3283.100000011924,0,0,,Click Response,RightOption,3,object-86,1e-2,_,33,1e-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,25,30
15,1703010837766,19/12/2023 18:33:57,1703010837766,0,19/12/2023 18:33:57,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,13,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,9536.600000011924,9529.900000000009,9536.600000011924,9536.600000011924,9529.900000000009,9536.600000011924,1,9536.600000011924,0,0,,Click Response,RightOption,3,object-86,1e-2,_,37,1e-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,WAN,WUNG,WIM,WAN,,26,31
16,1703010842766,19/12/2023 18:34:02,1703010842766,0,19/12/2023 18:34:02,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,14,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,5006.599999988073,4998.399999999994,5006.599999988073,5006.599999988073,4998.399999999994,5006.599999988073,0,5006.599999988073,0,0,,Click Response,RightOption,3,object-86,1e-2,_,40,1e-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,,WUNG,WAN,WIM,WAN,,26,32
17,1703010846421,19/12/2023 18:34:06,1703010846421,0,19/12/2023 18:34:06,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,15,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WUNG.png,3664,3648.600000000006,3664,3664,3648.600000000006,3664,0,3664,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,39,1e-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,26,33
18,1703010848366,19/12/2023 18:34:08,1703010848366,0,19/12/2023 18:34:08,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,16,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WIM.png,1960.0999999880733,1949.2999999999884,1960.0999999880733,1960.0999999880733,1949.2999999999884,1960.0999999880733,0,1960.0999999880733,0,0,,Click Response,RightOption,3,object-86,1e-2,_,38,1e-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,,WIM,WAN,WUNG,WIM,,26,34
19,1703010852342,19/12/2023 18:34:12,1703010852342,0,19/12/2023 18:34:12,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,17,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,3986.199999964243,3981.9000000000087,3986.199999964243,3986.199999964243,3981.9000000000087,3986.199999964243,0,3986.199999964243,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,42,1e-2_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WAN,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,,WIM,WUNG,WAN,WUNG,,26,35
20,1703010854278,19/12/2023 18:34:14,1703010854278,0,19/12/2023 18:34:14,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,18,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WUNG.png,1940.3999999880762,1932.5999999999913,1940.3999999880762,1940.3999999880762,1932.5999999999913,1940.3999999880762,0,1940.3999999880762,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,44,1e-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WIM,,26,36
21,1703010858334,19/12/2023 18:34:18,1703010858334,0,19/12/2023 18:34:18,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,19,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,4063.699999964243,4048.600000000006,4063.699999964243,4063.699999964243,4048.600000000006,4063.699999964243,1,4063.699999964243,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,41,1e-2_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,,WAN,WIM,WAN,WUNG,,27,37
22,1703010860222,19/12/2023 18:34:20,1703010860222,0,19/12/2023 18:34:20,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,20,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WIM.png,1903.699999988079,1899.300000000003,1903.699999988079,1903.699999988079,1899.300000000003,1903.699999988079,0,1903.699999988079,0,0,,Click Response,RightOption,3,object-86,1e-2,_,43,1e-2_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,,,,WAN,WIM,,27,38
23,1703010862206,19/12/2023 18:34:22,1703010862206,0,19/12/2023 18:34:22,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,21,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,1988.000000011918,1982.5999999999913,1988.000000011918,1988.000000011918,1982.5999999999913,1988.000000011918,1,1988.000000011918,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,45,1e-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,28,39
24,1703010867638,19/12/2023 18:34:27,1703010867638,0,19/12/2023 18:34:27,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,22,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,5437.400000011927,5431.400000000009,5437.400000011927,5437.400000011927,5431.400000000009,5437.400000011927,1,5437.400000011927,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,47,1e-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,29,40
25,1703010872190,19/12/2023 18:34:32,1703010872190,0,19/12/2023 18:34:32,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,23,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WAN.png,4558.299999964234,4548.5,4558.299999964234,4558.299999964234,4548.5,4558.299999964234,0,4558.299999964234,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,48,1e-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WIM,,29,41
26,1703010874542,19/12/2023 18:34:34,1703010874542,0,19/12/2023 18:34:34,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,24,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WIM.png,2361.199999999997,2349.0999999999913,2361.199999999997,2361.199999999997,2349.0999999999913,2361.199999999997,0,2361.199999999997,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,46,1e-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,,,,WIM,WUNG,,29,42
27,1703010876550,19/12/2023 18:34:36,1703010876550,0,19/12/2023 18:34:36,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,25,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,2020.299999988085,2015.9000000000087,2020.299999988085,2020.299999988085,2015.9000000000087,2020.299999988085,0,2020.299999988085,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,50,1e-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WUNG,,29,43
28,1703010879270,19/12/2023 18:34:39,1703010879270,0,19/12/2023 18:34:39,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,26,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WAN.png,2724.5999999761552,2715.800000000003,2724.5999999761552,2724.5999999761552,2715.800000000003,2724.5999999761552,0,2724.5999999761552,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,52,1e-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WIM,,29,44
29,1703010889030,19/12/2023 18:34:49,1703010889030,0,19/12/2023 18:34:49,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,27,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,9768.599999988073,9763.099999999991,9768.599999988073,9768.599999988073,9763.099999999991,9768.599999988073,1,9768.599999988073,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,49,1e-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,30,45
30,1703010891854,19/12/2023 18:34:51,1703010891854,0,19/12/2023 18:34:51,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,2829.699999976161,2815.5999999999913,2829.699999976161,2829.699999976161,2815.5999999999913,2829.699999976161,1,2829.699999976161,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,31,46
31,1703010895031,19/12/2023 18:34:55,1703010895031,0,19/12/2023 18:34:55,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,3190.59999997617,3182.3000000000175,3190.59999997617,3190.59999997617,3182.3000000000175,3190.59999997617,1,3190.59999997617,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,32,47
32,1703010897398,19/12/2023 18:34:57,1703010897398,0,19/12/2023 18:34:57,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,2375.7999999761523,2365.6999999999825,2375.7999999761523,2375.7999999761523,2365.6999999999825,2375.7999999761523,1,2375.7999999761523,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,33,48
33,1703010900622,19/12/2023 18:35:00,1703010900622,0,19/12/2023 18:35:00,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,3233.8999999880907,3232.100000000006,3233.8999999880907,3233.8999999880907,3232.100000000006,3233.8999999880907,0,3233.8999999880907,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,54,1e-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WUNG,,33,49
34,1703010904070,19/12/2023 18:35:04,1703010904070,0,19/12/2023 18:35:04,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,32,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,3450.100000000006,3448.8000000000175,3450.100000000006,3450.100000000006,3448.8000000000175,3450.100000000006,0,3450.100000000006,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,33,50
35,1703010907446,19/12/2023 18:35:07,1703010907446,0,19/12/2023 18:35:07,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,33,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WIM.png,3377.4999999880674,3365.5,3377.4999999880674,3377.4999999880674,3365.5,3377.4999999880674,0,3377.4999999880674,0,0,,Click Response,RightOption,3,object-86,1e-2,_,58,1e-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,,,,WUNG,WIM,,33,51
36,1703010911902,19/12/2023 18:35:11,1703010911902,0,19/12/2023 18:35:11,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,34,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,4466.999999988067,4465.099999999977,4466.999999988067,4466.999999988067,4465.099999999977,4466.999999988067,1,4466.999999988067,0,0,,Click Response,RightOption,3,object-86,1e-2,_,57,1e-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,,,,WIM,WAN,,34,52
37,1703010914062,19/12/2023 18:35:14,1703010914062,0,19/12/2023 18:35:14,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,35,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,2162.2000000000116,2149.3000000000175,2162.2000000000116,2162.2000000000116,2149.3000000000175,2162.2000000000116,1,2162.2000000000116,0,0,,Click Response,RightOption,3,object-86,1e-2,_,59,1e-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,35,53
